,Title,Published_date,Views,Likes,Dislikes,Comments
8745,Ronda Rousey Addresses Her Floyd Mayweather Remarks,2015-10-07,2226979,8337,0,1029
8746,Being Bad at Auditions Turned Lady Gaga into a Pop Star,2015-10-07,3618513,37387,0,1964
8747,Geeking Out: Ronda Rousey Talks Video Games,2015-10-07,469668,6556,0,605
8748,Jay Leno Tags in to Tell a Few Monologue Jokes,2015-10-07,1724389,6460,0,1137
8749,Shaqsticles with Shaquille O'Neal,2015-10-06,1135527,8477,0,313
8750,Hugh Jackman Went to Disney World as Pan's Blackbeard,2015-10-06,947796,10609,0,242
8751,Phone Booth with Hugh Jackman and Shaquille O'Neal,2015-10-06,38337996,339466,0,9250
8752,Victor Cruz Discusses His Calf Injury Setback,2015-10-03,301554,1952,0,111
8753,Seth Rogen Is Throwing James Franco a Bar Mitzvah for Charity,2015-10-03,417332,3534,0,99
8754,"Thank You Notes: Astrology, Skittles",2015-10-03,443382,4236,0,153
8755,True Confessions with Seth Rogen and Steve Wozniak,2015-10-03,9094755,57608,0,1851
8756,Miley Cyrus Turned Vegan for Her Intelligent Blowfish and Pig,2015-10-02,1412438,17912,0,1022
8757,Hashtags: #MyFirstApartment,2015-10-02,3304068,22912,0,270
8758,Emotional Interview with Miley Cyrus,2015-10-02,14959551,99785,0,5572
8759,This or That: Miley Cyrus,2015-10-02,950987,8738,0,396
8760,"Throwback Thursday: Fred Savage ""The Wonder Years",2015-10-01,80156,628,0,55
8761,Andy Cohen Burned Tori Spelling on His Talk Radio Show,2015-10-01,300035,1342,0,49
8762,Julianna Margulies Wets Her Hair with a Foul-Named Grease,2015-10-01,561376,6077,0,258
8763,Andy Cohen's Guide to Twitter,2015-10-01,46118,366,0,23
8764,"Tales from Set: Mark-Paul Gosselaar on ""Jimmy Fallon Went to Bayside High""",2015-09-30,127190,896,0,67
8765,Mark-Paul Gosselaar on His Time as Zack Morris,2015-09-30,835448,7285,0,731
8766,Julianne Moore Made Awesome Mommy Bitmojis,2015-09-30,359624,3392,0,166
8767,Box of Lies with Julianne Moore,2015-09-30,2955731,26202,0,582
8768,"How I Wrote That Song: Walk the Moon ""Different Colors""",2015-09-29,53733,633,0,51
8769,"Tales from Set: Beth Behrs on ""2 Broke Girls""",2015-09-29,92140,1050,0,26
8770,Beth Behrs Raps an Anti-Drug PSA with Kat Dennings,2015-09-29,990518,12417,0,386
8771,Rob Lowe Literally Loves The Grinder's Writing,2015-09-29,225827,1883,0,113
8772,"Password with Rob Lowe, Kat Dennings and Beth Behrs",2015-09-29,6313252,41481,0,1364
8773,Worst I Ever Bombed: Brian Regan,2015-09-28,275164,1848,0,160
8774,Watermelon Time Bomb with Olivia Wilde,2015-09-26,3883355,20739,0,990
8775,Olivia Wilde's Toddler Son Is Already a Drummer,2015-09-26,571993,4751,0,230
8776,"Thank You Notes: Pope Francis, Autumn",2015-09-26,491430,5645,0,185
8777,Chris Hardwick Proposed to His Fiancée with a Candy Ring,2015-09-25,411007,5482,0,238
8778,Joseph Gordon-Levitt Had a Random High School Band,2015-09-25,655936,7473,0,239
8779,Hashtags: #FallSongs,2015-09-25,1388235,20239,0,337
8780,This or That: Chris Hardwick,2015-09-25,118776,1365,0,107
8781,Andrew Rannells Couldn't Stop Swearing at Robert De Niro,2015-09-24,681696,8246,0,340
8782,James Spader Uses His House Like a Giant iPod,2015-09-24,1149853,15668,0,855
8783,Behind the Scenes: Good Burger,2015-09-24,809886,11379,0,692
8784,"Kenan & Kel Reunite for ""Good Burger"" Sketch",2015-09-24,28475244,392463,0,19358
8785,Anne Hathaway Is Addicted to Fantasy Football,2015-09-23,741106,6108,0,344
8786,Back to School Fails: Anthony Anderson,2015-09-23,175901,1914,0,117
8787,Ryan Reynolds' Baby Calls Him Mama,2015-09-22,11521988,124027,0,1442
8788,Freestylin' with The Roots: Apple Picking and Game Day Rituals,2015-09-22,545977,5315,0,196
8789,Slapjack with Ryan Reynolds,2015-09-22,9258475,124708,0,1506
8790,Emma Roberts Teaches Jimmy How to Perfect a Bitch Face,2015-09-19,10310761,138867,0,3172
8791,"Lead Belly Book Inspired Keith Richards' ""Goodnight Irene"" Cover",2015-09-19,285732,1994,0,148
8792,"Thank You Notes: Taco Bell Cantina, Doritos",2015-09-19,482662,5473,0,154
8793,"Jimmy Fallon Sings ""Hello"" with Lionel Richie's Head",2015-09-19,7046440,58915,0,1846
8794,Kaley Cuoco-Sweeting Takes Polaroid Selfies,2015-09-18,1166050,7266,0,273
8795,Hashtags: #OneTimeInClass,2015-09-18,6241275,47294,0,794
8796,Pup Quiz with Kaley Cuoco,2015-09-18,9756782,87778,0,2805
8797,Dakota Johnson Eavesdropped to Perfect a Boston Accent,2015-09-17,5996480,70346,0,1516
8798,Rapid-Fire Interview with Hillary Clinton,2015-09-17,611116,5103,0,465
8799,Hillary Clinton Impersonates Donald Trump,2015-09-17,6130469,40177,0,4907
8800,Hillary Clinton Has a Good Time Watching Donald Trump's Campaign,2015-09-17,1178803,6496,0,1456
8801,Robert De Niro Shows Off His Jimmy Fallon Impression,2015-09-16,6103860,37775,0,1258
8802,Extreme Weather Channel Commercial,2015-09-16,260881,3232,0,82
8803,Wheel of Musical Impressions with Ariana Grande,2015-09-16,171868957,2174681,0,71437
8804,Jimmy Samples Jessica Alba's Hydrating Mist,2015-09-15,1315152,8509,0,437
8805,"Long Story Short with Benicio Del Toro, Jessica Alba and Miguel",2015-09-15,4714189,27269,0,1192
8806,Benicio Del Toro Left Las Vegas with Two Tortoises,2015-09-15,426893,3014,0,240
8807,My First Album: Miguel,2015-09-15,72947,482,0,44
8808,"""Looks"" with Jimmy Fallon, Justin Timberlake & Will Ferrell",2015-09-15,4376639,36504,0,868
8809,Donald Trump Talks About Preparing for Presidential Debates,2015-09-12,1119401,8543,0,2234
8810,Donald Trump Talks Being the Front Runner of the GOP Presidential Race,2015-09-12,1356122,9049,0,3032
8811,My First Album: Carrie Underwood,2015-09-11,147082,950,0,50
8812,Carrie Underwood's Dogs Locked Her Baby in a Car,2015-09-11,917507,4375,0,217
8813,Andy Samberg Wants to Bring Planking Back,2015-09-11,1148110,16633,0,453
8814,Facekickers with Andy Samberg,2015-09-11,1524669,12974,0,418
8815,Justin Timberlake Teaches Jimmy How to Make a Tequila Cocktail,2015-09-10,2268819,14999,0,385
8816,Justin Timberlake Gets Incepted by a Jimmy Fallon Mug,2015-09-10,3502309,32369,0,617
8817,Justin Timberlake Shares Baby Silas Photos,2015-09-10,2822526,21928,0,384
8818,Jessica Simpson's Kids Are Dangerously Good at Tech,2015-09-09,655002,2691,0,147
8819,Richard Gere Gets the Tonight Show Crowd Riled Up,2015-09-09,339931,1741,0,134
8820,Kid Letters: Jimmy's Punta Cana Look-alike,2015-09-09,772843,9217,0,213
8821,Alison Brie Froze Playing Snow White in Community Theater,2015-09-05,545097,4289,0,261
8822,Steve Harvey Would Take Selfies of Cialis Side Effects,2015-09-05,657558,7942,0,283
8823,Unqualified Dating Advice: Alison Brie,2015-09-05,832149,8278,0,456
8824,Tonight Show Family Feud with Steve Harvey and Alison Brie,2015-09-05,17323378,148284,0,2770
8825,Jason Sudeikis' Toddler Son Loves to Slam Dunk,2015-09-04,571430,5013,0,165
8826,Hashtags: #MyRoommateIsWeird,2015-09-04,2490909,22961,0,256
8827,This or That: Jason Sudeikis,2015-09-04,210936,1964,0,75
8828,My First Concert: Brad Paisley,2015-09-04,62917,342,0,19
8829,Drinko with Jason Sudeikis,2015-09-04,4849897,24681,0,868
8830,Justin Bieber and Questlove Drum-Off,2015-09-03,43684854,538047,0,17323
8831,Justin Bieber Explains Why He Got Emotional During the VMAs,2015-09-03,9703580,99689,0,5172
8832,Elle Fanning Demos Her Senior Portrait Beauty Shot,2015-09-02,1502956,16453,0,793
8833,Liev Schreiber Wants to Be Old Man Sabretooth,2015-09-02,386876,4008,0,241
8834,French Train Hero Anthony Sadler Describes Disarming Gunman,2015-09-02,857116,8684,0,756
8835,Victoria Justice Invented the Snelfie,2015-09-01,1746025,22421,0,1025
8836,"Gov. Chris Christie Went on an Ice Cream Run with Mitt Romney, Marco Rubio",2015-09-01,1039208,2981,0,530
8837,"Do Not Read: So Long Constipation, Part 1",2015-09-01,746711,5979,0,126
8838,My First Album: Gary Clark Jr.,2015-09-01,52450,273,0,48
8839,Gov. Chris Christie Will Go Nuclear If Ignored Next Debate,2015-09-01,280477,1212,0,241
8840,Tales from Tour: Tux,2015-08-22,97448,384,0,48
8841,"Tales from Set: Tatiana Maslany on ""Orphan Black""",2015-08-22,172228,2448,0,72
8842,Magician Dan White Plays Hand Pocket with Jimmy Fallon,2015-08-22,3832240,30062,0,942
8843,Hair and Makeup Helps Tatiana Maslany Keep Her Orphan Black Clones Straight,2015-08-22,1143865,17040,0,701
8844,Jason Schwartzman's Dog Sorta Directed 7 Chinese Brothers,2015-08-22,209918,1843,0,82
8845,Backstage Magic Trick: Dan White and The Roots,2015-08-22,968551,10515,0,402
8846,"""Back To School"" by Tux",2015-08-22,289092,2911,0,119
8847,My Worst Summer Job: Rachel Maddow,2015-08-21,89315,701,0,88
8848,Rachel Maddow Sums Up Donald Trump's Presidential Run,2015-08-21,1098448,6514,0,2081
8849,Mixing Cocktails with Rachel Maddow,2015-08-21,301705,2177,0,123
8850,Hashtags: #WorstRoadTripEver,2015-08-21,3460303,26351,0,304
8851,David Oyelowo's Dad Hams It Up in the Tonight Show Audience,2015-08-20,266759,3119,0,190
8852,Popular Mathematics: Crayola + Crayfish = Cray-Cray,2015-08-20,382143,4869,0,68
8853,Box of Lies with Heidi Klum,2015-08-20,7864365,72655,0,1750
8854,Edward Burns' Amateur Bar Band Turned Pro Opening for Coldplay at MSG,2015-08-19,179750,1217,0,109
8855,Fast Family Feud with Taraji P. Henson,2015-08-19,12572984,214046,0,4799
8856,Zac Efron Swam with a Wild Tiger Shark,2015-08-18,933594,14835,0,460
8857,Egg Russian Roulette with Zac Efron,2015-08-18,6921894,69826,0,1413
8858,Unqualified Advice: Keegan-Michael Key,2015-08-17,149441,3586,0,111
8859,Keegan-Michael Key on Rehearsing with President Obama,2015-08-15,3500377,46739,0,932
8860,Alicia Vikander Celebrates Sweden's Midsummer Holiday with Jimmy,2015-08-14,3176369,24281,0,1649
8861,Jimmy Gives a High School Yearbook Birthday Surprise to Steve Higgins,2015-08-14,496495,6011,0,135
8862,Meeting Ice Cube Turned Paul Giamatti Into a Little Girl,2015-08-14,1145626,7513,0,317
8863,Henry Cavill Reveals Superman's Diet Plan,2015-08-13,5743736,67033,0,3253
8864,Audience Suggestion Box: Close-Up Serenade with Reba McEntire,2015-08-13,278237,3251,0,131
8865,Kristen Stewart Really Does Smile a Lot,2015-08-12,7328228,73729,0,2329
8866,Word Blurt with Kristen Stewart,2015-08-12,6622766,61097,0,2008
8867,Luke Bryan Left Chris Meloni Hanging in a High-Five Diss,2015-08-11,267766,2026,0,54
8868,Chris Meloni Walks Through His Long-Haired '70s Style,2015-08-11,231638,2061,0,93
8869,"How I Wrote That Song: Luke Bryan ""Strip It Down""",2015-08-11,209834,937,0,77
8870,Catchphrase with Chris Meloni and Luke Bryan,2015-08-11,2209974,15176,0,374
8871,Jon Rineman Stand-Up,2015-08-08,182721,1783,0,121
8872,Taylor Kitsch Left a Friend Stranded for True Detective,2015-08-08,771080,5691,0,337
8873,The Internet Is Dedicated to Steve Buscemi,2015-08-08,815896,9502,0,582
8874,Beer Hockey with Taylor Kitsch,2015-08-08,650102,5127,0,159
8875,"Tim ""Big Daddy"" Gunn Blew Up on Project Runway Contestants",2015-08-07,348190,2969,0,143
8876,Salma Hayek Takes In Orphaned Dogs off the Street,2015-08-07,1596818,32358,0,674
8877,Pup Quiz with Salma Hayek,2015-08-07,6232795,57861,0,1759
8878,My Worst Audition: Salma Hayek,2015-08-07,131064,1358,0,42
8879,Mamie Gummer Shared a Sweet Duet with Mom Meryl Streep,2015-08-06,569771,3570,0,182
8880,Ice Cube Made His Son Work Hard for a Straight Outta Compton Role,2015-08-06,5393970,56559,0,1304
8881,Ice Cube Explains What N.W.A. Does Not Stand For,2015-08-06,4300255,46865,0,2643
8882,My First Concert: Ice Cube,2015-08-06,108628,1661,0,42
8883,Backstage Magic Trick: Penn and Teller,2015-08-05,230565,1803,0,119
8884,Tonight Show Memory: Don Rickles,2015-08-05,90693,1319,0,49
8885,Penn and Teller Show Jimmy How to Pull a Rabbit Out of a Hat,2015-08-05,4728209,40427,0,2903
8886,Don Rickles Heckles Jimmy Fallon and The Roots,2015-08-05,2189482,19553,0,1063
8887,"How I Wrote That Song: Albert Hammond Jr. ""Losing Touch""",2015-08-04,62153,632,0,35
8888,Neil Young Gave Meryl Streep a Guitar Lesson,2015-08-04,541683,4294,0,261
8889,"Tales from Set: David Wain and Michael Showalter on ""Wet Hot American Summer""",2015-08-03,61997,231,0,20
8890,Russell Howard Stand-Up,2015-08-01,2808546,53747,0,1213
8891,Mel B Is a Terrible Backseat Driver,2015-08-01,859661,7259,0,309
8892,Kevin Bacon's Fans Dress Up as Bacon,2015-08-01,326076,2887,0,94
8893,Worst I Ever Bombed: Russell Howard,2015-08-01,400085,5085,0,187
8894,Tales from Tour: Mel B with The Spice Girls,2015-08-01,97347,930,0,83
8895,"First Drafts of Rock: ""Fun, Fun, Fun"" by The Beach Boys (w/Kevin Bacon)",2015-08-01,2744573,19259,0,1107
8896,Bella Thorne and the Duff Cast Helped Jimmy Heal,2015-07-31,804824,8219,0,371
8897,Hashtags: #AirportFail,2015-07-31,7964832,51571,0,901
8898,"Ice T Re-Voices Care Bears, The Smurfs and Dora the Explorer",2015-07-31,1347334,12106,0,204
8899,"How I Wrote That Song: Alessia Cara ""Here""",2015-07-30,259730,3763,0,177
8900,Jason Segel Hit Himself with His Own Car,2015-07-30,1507469,18205,0,656
8901,Word Sneak with Jason Segel,2015-07-30,3165894,33840,0,671
8902,Inflatable Flip Cup with Danny DeVito,2015-07-29,850759,9290,0,232
8903,Danny DeVito Started His Taxi Audition with an Insult,2015-07-29,379768,4143,0,157
8904,Tom Cruise Pranked Simon Pegg for Two Straight Days,2015-07-29,3458216,26870,0,495
8905,This or That: Simon Pegg,2015-07-29,205643,2926,0,142
8906,Drunk Ron Weasley Returns for Harry Potter's Birthday,2015-07-29,2578737,29720,0,892
8907,My Weirdest Role: Danny DeVito,2015-07-29,214884,3150,0,206
8908,Tom Cruise Describes His Dangerous Mission Impossible Stunts,2015-07-28,2913266,31077,0,1495
8909,"In Reply To: Ashley Madison, Amazon",2015-07-28,327396,3356,0,48
8910,"Thank You Notes: Ashley Madison Hack, Katy Perry",2015-07-25,778883,5834,0,180
8911,Michael Peña Mimics His Criminal Friend Pablo for Ant-Man,2015-07-25,3439306,56770,0,1494
8912,Rachel McAdams Went on a Ride Along with J. Lo,2015-07-25,2360954,14264,0,681
8913,Ladysmith Snack Mambazo: Ben & Jerry's Tonight Dough,2015-07-25,361028,5915,0,231
8914,Hashtags: #ThereISaidIt,2015-07-24,4256671,31406,0,842
8915,Katie Holmes Ticked Off a New York City Cab Driver,2015-07-24,835545,5826,0,380
8916,Say Anything with Katie Holmes,2015-07-24,2940257,13386,0,642
8917,JoAnna Garcia Swisher Is a Great Dancer After a Few Drinks,2015-07-23,256056,1841,0,121
8918,Norm Macdonald and Jimmy Test Steve Higgins' Charades Skills,2015-07-23,670363,7560,0,436
8919,"How I Wrote That Song: Jeremih ""Don't Tell 'Em""",2015-07-23,105294,844,0,59
8920,My Worst Summer Job: Norm Macdonald,2015-07-23,141766,1585,0,215
8921,During Commercial Break: Jake Gyllenhaal,2015-07-22,1083957,15351,0,201
8922,Worst I Ever Bombed: Trevor Noah,2015-07-22,374480,3118,0,120
8923,Josh Gad's Baby Girl Twerks in Her Sleep,2015-07-22,832201,13554,0,205
8924,Jimmy Gifts Jake Gyllenhaal an Uncouth Backscratcher,2015-07-22,2124272,28246,0,596
8925,Slapjack with Jake Gyllenhaal,2015-07-22,3250409,43052,0,681
8926,"Screengrabs: Days of Our Minions, Hugh Johnson",2015-07-21,910772,8381,0,249
8927,Judd Apatow Stand-Up,2015-07-21,1104755,6423,0,587
8928,Adam Sandler Gives Ex-Roommate Judd Apatow Heartfelt Praise,2015-07-21,651640,4452,0,156
8929,Adam Sandler Shares Some Daddy Pool Advice,2015-07-21,1092593,10188,0,235
8930,Jimmy Doesn't Remember Tig Notaro,2015-07-18,903640,9190,0,388
8931,Trevor Noah's Drunk Friends Got Him into Stand-Up,2015-07-18,2784274,29745,0,732
8932,Ryan Seacrest Broke a Glass Door While Naked,2015-07-18,448680,4311,0,135
8933,My Worst Summer Job: Amy Schumer,2015-07-17,290512,2300,0,75
8934,Cara Delevingne Spits a Sick Freestyle Beatbox,2015-07-17,16958799,240384,0,3771
8935,Bill Hader's Daughter Is a Potty-Mouthed Princess,2015-07-17,1439727,18915,0,304
8936,Hashtags: #MyDumbInjury,2015-07-17,4794538,31336,0,695
8937,Point Pleasant Police Department with Bill Hader,2015-07-17,5119939,86771,0,2781
8938,Amy Schumer Harasses Bradley Cooper,2015-07-16,13207015,65810,0,2636
8939,Amy Schumer Sent a Sexual Prank Text to Katie Couric's Husband,2015-07-16,10811930,53873,0,1519
8940,This or That: Amy Schumer,2015-07-16,629321,4664,0,172
8941,Emotional Interview with Amy Schumer,2015-07-16,7849589,59169,0,1117
8942,Faceketball with LeBron James,2015-07-15,14468948,165600,0,2201
8943,"How I Wrote That Song: OMI ""Cheerleader""",2015-07-15,276482,2001,0,173
8944,True Confessions with Tina Fey and Amy Poehler,2015-07-15,18845880,123654,0,3124
8945,Jon Glaser Dresses Up for the U.S. Women's World Cup Champs,2015-07-14,250977,2190,0,122
8946,Paul Rudd Tried to Basic Instinct Michael Douglas and Failed,2015-07-14,1443795,12124,0,358
8947,Jimmy Fallon Explains His Finger Injury,2015-07-14,8151793,59978,0,4158
8948,Drinko with Paul Rudd,2015-07-14,8311290,70697,0,1246
8949,My Worst Summer Job: Taylor Schilling,2015-07-08,228882,1929,0,152
8950,My First Album: A$AP Rocky,2015-07-06,162267,1683,0,158
8951,This or That: Seth MacFarlane,2015-07-01,699692,6680,0,493
8952,Mark Wahlberg Talked Tom Brady into a Ted 2 Cameo,2015-06-26,2109600,12341,0,298
8953,Hashtags: #EmailFail,2015-06-26,2263999,20720,0,218
8954,Headshots with Mark Wahlberg,2015-06-26,7607302,46983,0,1100
8955,Mike Birbiglia Told President Obama About His Wife's Pregnancy First,2015-06-25,482882,4871,0,195
8956,Jimmy Broke All of Arnold Schwarzenegger's Cigar Rules,2015-06-25,6090918,85871,0,2109
8957,Brainstorm with Arnold Schwarzenegger,2015-06-25,2388808,24704,0,544
8958,Channing Tatum Unleashes His Inner Beyoncé in Magic Mike XXL,2015-06-24,2821636,15523,0,373
8959,Kid Theater with Channing Tatum,2015-06-24,11947601,150338,0,2011
8960,"Tales from Set: Channing Tatum on ""Magic Mike XXL""",2015-06-24,271426,2961,0,33
8961,Amber Heard Explains Her Tattoos,2015-06-23,6380101,38684,0,6991
8962,Seth MacFarlane Got High with His Parents on Thanksgiving,2015-06-23,3284307,29972,0,974
8963,Wheel of Impressions with Seth MacFarlane,2015-06-23,38892835,267227,0,6193
8964,Jim Gaffigan Thinks Father's Day Is an Afterthought,2015-06-20,634891,4713,0,123
8965,Vince Vaughn Freaked After Learning Colin Farrell Was a Murder Suspect,2015-06-20,5506064,36795,0,904
8966,"Thank You Notes: Gramp Stamps, Burritos",2015-06-20,568216,5463,0,177
8967,Worst I Ever Bombed: Jim Gaffigan,2015-06-20,292089,2552,0,103
8968,5-Second Summaries with Vince Vaughn,2015-06-20,2359100,17134,0,387
8969,My Worst Summer Job: Jason Schwartzman,2015-06-19,99960,583,0,40
8970,Elmo Cooks Waffle Grilled Cheese with Jimmy Fallon,2015-06-19,2763890,56620,0,1849
8971,Jason Schwartzman Has a Massage Interview with Jimmy,2015-06-19,265373,2489,0,93
8972,Colin Farrell Is a Broken Man in True Detective,2015-06-19,828646,5151,0,277
8973,True Confessions with Colin Farrell and Vince Vaughn,2015-06-19,14404006,88231,0,2137
8974,Alan Rickman Takes Jimmy to Task for His Impersonation,2015-06-18,19074094,359639,0,16750
8975,Mark Ruffalo Immediately Left the Oscars After Losing,2015-06-18,1704669,19675,0,478
8976,Two James Taylors On A Seesaw,2015-06-18,1224213,10267,0,316
8977,Jeb Bush Is Younger and Better Looking than Brother George W.,2015-06-17,405669,3152,0,837
8978,Billy Crystal Got Burned on His Honeymoon,2015-06-17,202998,1763,0,65
8979,"Pros and Cons: The New ""Fifty Shades of Grey"" Book",2015-06-17,297139,3862,0,68
8980,Slow Jam The News with Jeb Bush,2015-06-17,1866372,10845,0,2106
8981,Aziz Ansari Was a Tap-Dancing Kid Genie,2015-06-16,437228,3445,0,75
8982,First Textual Experience with Aziz Ansari,2015-06-16,5686054,44695,0,836
